dmrec,file,identifier,title,description,local_collection_name,local_collection_id,photographer,date,subject,location,resource_type,format,rights_statement,license,rights_holder,parents,institution,model,has_finding_aid,visibility,repository,full_size_download_allowed
,PHP395_UP_VB_20240830_11.tif,PHP395_UP_VB_20240830_11,"Colby Neal, 2024","Color photo of University of Oregon volleyball player Colby Neal (#7) hitting the ball over the net during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/NealColby|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_12.tif,PHP395_UP_VB_20240830_12,"Colby Neal, 2024","Color photo of University of Oregon volleyball player Colby Neal (#7) hitting the ball over the net during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/NealColby|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_13.tif,PHP395_UP_VB_20240830_13,"Michelle Ohwobete, 2024","Color photo of University of Oregon volleyball player Michelle Ohwobete (#19) getting a hand on the ball as she leaps at the net to block an attack during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/OhwobeteMichelle|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_14.tif,PHP395_UP_VB_20240830_14,"Roberta Purashaj & Colby Neal, 2024","Color photo of University of Oregon volleyball player Roberta Purashaj (#21) back-setting the ball for Colby Neal (#7) during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/PurashajRoberta|http://opaquenamespace.org/ns/people/NealColby|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_15.tif,PHP395_UP_VB_20240830_15,"Michelle Ohwobete, 2024","Color photo of University of Oregon volleyball player Michelle Ohwobete (#19) hitting the ball from the outside past a pair of blockers during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/OhwobeteMichelle|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_16.tif,PHP395_UP_VB_20240830_16,"Mimi Colyer, 2024","Color photo of University of Oregon volleyball player Mimi Colyer (#15) splitting a pair of blockers as she attacks from the middle during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/ColyerMimi|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_17.tif,PHP395_UP_VB_20240830_17,"Noemie Glover & Colby Neal, 2024","Color photo of University of Oregon volleyball players Noemie Glover (#3) and Colby Neal (#7) leaping at the net to block an attack during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/GloverNoemie|http://opaquenamespace.org/ns/people/NealColby|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_18.tif,PHP395_UP_VB_20240830_18,"Mackenzie Morris, 2024","Color photo of University of Oregon volleyball player Mackenzie Morris (#20) serving during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/MorrisMackenzie|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_19.tif,PHP395_UP_VB_20240830_19,"Noemie Glover & Onye Ofoegbu, 2024","Color photo of University of Oregon volleyball players Noemie Glover (#3) and Onye Ofoegbu (#13) leaping at the net to bock an attack during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/GloverNoemie|http://opaquenamespace.org/ns/people/OfoegbuOnye|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_20.tif,PHP395_UP_VB_20240830_20,"Noemie Glover & Onye Ofoegbu, 2024","Color photo of University of Oregon volleyball players Noemie Glover (#3) and Onye Ofoegbu (#13) watching as an opponent's attack error finds the floor during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/GloverNoemie|http://opaquenamespace.org/ns/people/OfoegbuOnye|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_21.tif,PHP395_UP_VB_20240830_21,"Noemie Glover & Onye Ofoegbu, 2024","Color photo of University of Oregon volleyball players Noemie Glover (#3) and Onye Ofoegbu (#13) leaping at the net to bock an attack during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/GloverNoemie|http://opaquenamespace.org/ns/people/OfoegbuOnye|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_22.tif,PHP395_UP_VB_20240830_22,"Onye Ofoegbu, 2024","Color photo of University of Oregon volleyball player Onye Ofoegbu (#13) getting her hands on the ball as she and Mimi Colyer (#15) leap at the net to block an attack during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/OfoegbuOnye|http://opaquenamespace.org/ns/people/ColyerMimi|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_23.tif,PHP395_UP_VB_20240830_23,"Mimi Colyer, 2024","Color photo of University of Oregon volleyball player Mimi Colyer (#15) hitting the ball over a pair of blockers during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/ColyerMimi|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_24.tif,PHP395_UP_VB_20240830_24,"Roberta Purashaj, 2024","Color photo of University of Oregon volleyball player Roberta Purashaj (#21) getting her hands on the ball as she and Onye Ofoegbu (#13) leap at the net to block an attack during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/PurashajRoberta|http://opaquenamespace.org/ns/people/OfoegbuOnye|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_25.tif,PHP395_UP_VB_20240830_25,"Roberta Purashaj, Onye Ofoegbu & Sophie Gregoire, 2024","Color photo of University of Oregon volleyball players Roberta Purashaj (#21), Onye Ofoegbu (#13) and Sophie Gregoire (#6) leaping at the net  to block an attack during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/PurashajRoberta|http://opaquenamespace.org/ns/people/OfoegbuOnye|http://opaquenamespace.org/ns/people/GregoireSophie|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_26.tif,PHP395_UP_VB_20240830_26,"Onye Ofoegbu, 2024","Color photo of University of Oregon volleyball player Onye Ofoegbu (#13) swinging against a pair of blockers during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/OfoegbuOnye|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_27.tif,PHP395_UP_VB_20240830_27,"Roberta Purashaj, 2024","Color photo of University of Oregon volleyball player Roberta Purashaj (#21) back-setting the ball during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/PurashajRoberta|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_28.tif,PHP395_UP_VB_20240830_28,"Sophie Gregoire, 2024","Color photo of University of Oregon volleyball player Sophie Gregoire (#6) hitting the ball over a pair of blockers during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/GregoireSophie|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_29.tif,PHP395_UP_VB_20240830_29,"Point celebration, 2024","Color photo of University of Oregon volleyball players (from the left) Mackenzie Morris (#20), Sophie Gregoire (#6), Colby Neal (#7), Mimi Colyer (#15), Noemie Glover (#3, mostly blocked) and Roberta Purashaj (#21) celebrating a point during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,###############################################################################################################################################################################################################################################################,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_30.tif,PHP395_UP_VB_20240830_30,"Noemie Glover, 2024","Color photo of University of Oregon volleyball player Noemie Glover (#3) flicking the ball over the net during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/GloverNoemie|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_31.tif,PHP395_UP_VB_20240830_31,"Daley McClellan, 2024","Color photo of University of Oregon volleyball player Daley McClellan (#4) serving during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/McClellanDaley|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_32.tif,PHP395_UP_VB_20240830_32,"Onye Ofoegbu & Sophie Gregoire, 2024","Color photo of University of Oregon volleyball players Onye Ofoegbu (#13) and Sophie Gregoire (#6) leaping at the net to block an attack during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/OfoegbuOnye|http://opaquenamespace.org/ns/people/GregoireSophie|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
,PHP395_UP_VB_20240830_33.tif,PHP395_UP_VB_20240830_33,"Onye Ofoegbu & Roberta Purashaj, 2024","Color photo of University of Oregon volleyball players Onye Ofoegbu (#13) and Roberta Purashaj (#21) leaping at the net to block an attack during a game against Pittsburgh on August 30, 2024 at Matthew Knight Arena. The Ducks lost the match 0-3.",http://opaquenamespace.org/ns/localCollectionName/UniversityPhotosPaulHarveyIV,PH395 UP,http://opaquenamespace.org/ns/creator/HarveyPaulWIV,2024-08-30,http://opaquenamespace.org/ns/people/OfoegbuOnye|http://opaquenamespace.org/ns/people/PurashajRoberta|http://id.loc.gov/authorities/subjects/sh97002227,https://sws.geonames.org/9166200/,http://purl.org/dc/dcmitype/Image,https://w3id.org/spar/mediatype/image/tiff,http://rightsstatements.org/vocab/InC/1.0/,http://creativecommons.org/licenses/by-nd/4.0/,"Harvey, Paul W., IV",uo-athletics,http://id.loc.gov/authorities/names/n80126183 ,Image,https://scua.uoregon.edu/repositories/2/resources/9512,open,http://id.loc.gov/authorities/names/no2003116678,0
